path,reason,possible_categories,evidence
sw_plc_cep/sgp_btl02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_btl02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cake01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cake01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cann01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cann01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_card02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_card02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cdt01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cdt01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_chr01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_chr01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_chr02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_chr02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_chr03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_chr03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cloth01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cloth01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cmr01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cmr01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cnt01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cnt01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_comp04.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_comp04.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_comp17.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_comp17.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cot01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cot01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cot02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cot02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cot03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_cot03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_crt01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_crt01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_crt02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_crt02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_csl01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_csl01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_csl02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_csl02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dbr01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dbr01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dcp01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dcp01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dct01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dct01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dice01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dice01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dice02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dice02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_drink01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_drink01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_drink02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_drink02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dsk01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_dsk01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_eng01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_eng01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_eqpt01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_eqpt01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_fdc01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_fdc01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_glue01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_glue01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_htch01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_htch01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_kst01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_kst01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_ldgr01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_ldgr01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_mach01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_mach01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_mdc01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_mdc01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_meat01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_meat01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_pipes01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_pipes01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_pipes02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_pipes02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sdebr01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sdebr01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sdebr02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sdebr02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sdebr03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sdebr03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sdebr04.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sdebr04.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sgn02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sgn02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sgn03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_sgn03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc04.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc04.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc05.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc05.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc06.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc06.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc07.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc07.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc08.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc08.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc09.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc09.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc10.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc10.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc11.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc11.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc12.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc12.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc13.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc13.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc14.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_shpc14.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_spt02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_spt02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_spt03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_spt03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_stool02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_stool02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_supp01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_supp01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_swit01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_swit01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_techp01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_techp01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent04.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent04.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent05.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent05.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent06.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent06.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent07.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent07.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent08.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tent08.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tkg01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tkg01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tnk01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tnk01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml03.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml03.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml04.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml04.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml05.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml05.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml06.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml06.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml07.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml07.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml08.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml08.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml09.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_trml09.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tube01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_tube01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_turb01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_turb01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_var01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sgp_var01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/shadow1.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc; sw_weapon,sw_cr_creature/c_winblusha.mdl; sw_cr_creature/c_winblusha.mdl; sw_cr_creature/c_winblusha.mdl; sw_cr_creature/c_winblusha.mdl; sw_cr_creature/c_winblusha.mdl; sw_cr_creature/c_winblusha.mdl; sw_cr_creature/c_winblusha.mdl; sw_cr_creature/c_winblusha.mdl
sw_plc_cep/shadow2.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc; sw_pt_head; sw_t_season; sw_vfx; sw_weapon,sw_cr_creature/c_wingkenkub.mdl; sw_cr_creature/c_wingsan.mdl; sw_cr_creature/c_wingsan.mdl; sw_cr_creature/c_wingsan.mdl; sw_cr_creature/c_wingsan.mdl; sw_cr_creature/c_wingsan.mdl; sw_cr_creature/c_wingsan.mdl; sw_cr_creature/c_wingsan.mdl
sw_plc_cep/shadow3.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_season; sw_weapon,sw_t_season/wsf01_m26_13.mdl; sw_t_season/wsf01_m26_13.mdl; sw_t_season/wsf01_m26_13.mdl; sw_t_season/wsf01_m26_13.mdl; sw_t_season/wsf01_m26_13.mdl; sw_t_season/wsf01_m26_13.mdl; sw_t_season/wsf01_m40_14.mdl; sw_t_season/wsf01_m40_14.mdl
sw_plc_cep/silverarm_sacb.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_lbicep; sw_pt_rbicep,sw_pt_lbicep/pfa0_bicepl215.mdl; sw_pt_lbicep/pfa2_bicepl215.mdl; sw_pt_lbicep/pfd0_bicepl215.mdl; sw_pt_lbicep/pfd2_bicepl215.mdl; sw_pt_lbicep/pfe0_bicepl215.mdl; sw_pt_lbicep/pfe2_bicepl215.mdl; sw_pt_lbicep/pfg0_bicepl215.mdl; sw_pt_lbicep/pfg2_bicepl215.mdl
sw_plc_cep/silverarm_sacb.txi,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_lbicep; sw_pt_rbicep,sw_pt_lbicep/pfa0_bicepl215.mdl; sw_pt_lbicep/pfa2_bicepl215.mdl; sw_pt_lbicep/pfd0_bicepl215.mdl; sw_pt_lbicep/pfd2_bicepl215.mdl; sw_pt_lbicep/pfe0_bicepl215.mdl; sw_pt_lbicep/pfe2_bicepl215.mdl; sw_pt_lbicep/pfg0_bicepl215.mdl; sw_pt_lbicep/pfg2_bicepl215.mdl
sw_plc_cep/silverarm_sacf.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_lfore; sw_pt_rfore,sw_pt_lfore/pfa0_forel215.mdl; sw_pt_lfore/pfa2_forel215.mdl; sw_pt_lfore/pfd0_forel215.mdl; sw_pt_lfore/pfd2_forel215.mdl; sw_pt_lfore/pfe0_forel215.mdl; sw_pt_lfore/pfe2_forel215.mdl; sw_pt_lfore/pfg0_forel215.mdl; sw_pt_lfore/pfg2_forel215.mdl
sw_plc_cep/silverarm_sacf.txi,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_lfore; sw_pt_rfore,sw_pt_lfore/pfa0_forel215.mdl; sw_pt_lfore/pfa2_forel215.mdl; sw_pt_lfore/pfd0_forel215.mdl; sw_pt_lfore/pfd2_forel215.mdl; sw_pt_lfore/pfe0_forel215.mdl; sw_pt_lfore/pfe2_forel215.mdl; sw_pt_lfore/pfg0_forel215.mdl; sw_pt_lfore/pfg2_forel215.mdl
sw_plc_cep/silverarm_sach.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_lhand; sw_pt_rhand,sw_pt_lhand/pfa0_handl215.mdl; sw_pt_lhand/pfa2_handl215.mdl; sw_pt_lhand/pfd0_handl215.mdl; sw_pt_lhand/pfd2_handl215.mdl; sw_pt_lhand/pfe0_handl215.mdl; sw_pt_lhand/pfe2_handl215.mdl; sw_pt_lhand/pfg0_handl215.mdl; sw_pt_lhand/pfg2_handl215.mdl
